재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기말	전기말	전전기말	
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	23,542,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	9,817,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestIncomeForFinancialAssetsMeasuredAtAmortisedCost	            상각후원가측정 금융상품 이자수익	9,115,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정 금융상품 이자수익	702,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      법인세비용차감후 당기기타포괄손익	47,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채의 재측정요소	47,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	2,243,250,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	2,222,619,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전당기순이익	2,219,033,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	2,219,679,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	24,187,000,000		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합투자업	12	2024-03-31	1분기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	162,744		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합투자업	12	2024-03-31	1분기보고서	KRW	dart_NonOperatingExpense	         기타영업외비용	0		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합투자업	12	2024-03-31	1분기보고서	KRW	dart_NonOperatingIncome	         기타영업외수익	162,744		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합투자업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄이익(손실)	2,631,212,965		
