재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치측정금융상품관련손익	33,614,237,356	39,450,419	-3,351,888
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정금융상품관련손익	51,171,880,538	23,916,004,999	30,755,224,438
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-1,969,534,945	-4,015,374,931	-2,149,386,414
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	-178,554,213,869	-196,381,789,641	-84,389,074,499
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	283,556,214,200	271,322,741,080	233,822,402,301
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	5,583	4,588	4,862
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	5,583	4,588	4,862
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료이익	23,921,880,423	33,371,325,772	21,968,113,499
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	66,320,096,178	64,509,521,140	62,115,504,487
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	90,241,976,601	97,880,846,912	84,083,617,986
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	86,566,641,318	68,693,437,818	82,484,406,148
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자이익	848,789,050,654	843,735,331,806	770,245,112,809
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestExpense	         이자비용	696,943,565,090	638,625,964,124	312,006,239,684
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	1,545,732,615,744	1,482,361,295,930	1,082,251,352,493
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            기타 이자수익	0	0	1,268,942
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	            유효이자율적용이자수익	1,545,732,615,744	1,482,361,295,930	1,082,250,083,551
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-2,954,159,026	31,595,288,709	-20,890,548,054
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치 측정 채무증권 평가손익	1,482,489,739	45,835,085,201	-35,806,187,765
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치 측정 지분상품 평가손익	-3,791,625,752	3,721,890,407	-5,017,844,799
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-645,023,013	-17,961,686,899	19,933,484,510
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	-44,208,838,974	-63,920,904,419	-84,523,097,989
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	286,510,373,226	239,727,452,371	254,712,950,355
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	373,077,014,544	308,420,890,189	337,197,356,503
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	375,046,549,489	312,436,265,120	339,346,742,917
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromDividends	      배당수익	1,691,485,746	2,925,665,524	1,304,869,266
 포괄손익계산서, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	-361,378,932,385	-331,248,819,340	-316,011,052,719
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_AdjustedProfitLossNetOfRegulatoryReserveForCreditLoss	      대손준비금 반영후 조정이익	3,102,032,000,000	3,385,431,000,000	2,837,315,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정 금융상품 순손익	728,143,000,000	657,496,000,000	354,180,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-1,104,866,000,000	-380,077,000,000	-372,517,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	entity00386937_OperatingIncomeBeforeProvisionForCreditLossesOfStatementOfComprehensiveIncomeAbstract	      신용손실충당금 반영전 영업이익	5,670,955,000,000	5,591,813,000,000	4,790,271,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	417,081,000,000	1,163,327,000,000	461,350,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄이익	2,971,870,000,000	3,656,131,000,000	1,702,419,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료이익	1,119,480,000,000	1,181,398,000,000	1,100,826,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	403,196,000,000	408,956,000,000	411,404,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	1,522,676,000,000	1,590,354,000,000	1,512,230,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	1,075,412,000,000	1,047,252,000,000	1,048,184,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자이익	9,589,760,000,000	9,308,305,000,000	8,559,202,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestExpense	         이자비용	12,057,223,000,000	11,566,388,000,000	5,402,820,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	21,646,983,000,000	20,874,693,000,000	13,962,022,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정 금융상품 이자수익	316,338,000,000	333,127,000,000	197,768,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	            상각후원가측정 및 기타포괄손익-공정가치측정 금융상품 이자수익	21,330,645,000,000	20,541,566,000,000	13,764,254,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      법인세비용차감후 당기기타포괄손익	-101,726,000,000	654,974,000,000	-1,205,801,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	            현금흐름위험회피수단의 손익	1,140,000,000	-12,904,000,000	34,010,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            외환차이	4,750,000,000	-2,877,000,000	-2,022,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정 채무상품 관련손익	209,114,000,000	695,111,000,000	-461,689,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치 측정 지분상품 관련손익	-272,923,000,000	26,125,000,000	-953,990,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채 재측정요소	-43,807,000,000	-50,481,000,000	177,890,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	-1,528,598,000,000	-1,399,538,000,000	-929,600,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	3,073,596,000,000	3,001,157,000,000	2,908,220,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	4,149,008,000,000	4,048,409,000,000	3,956,404,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	5,253,874,000,000	4,428,486,000,000	4,328,921,000,000
 포괄손익계산서, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	4,237,830,000,000	4,155,848,000,000	4,294,337,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_AdjustedProfitLossNetOfRegulatoryReserveForCreditLoss	      대손준비금 반영후 조정이익	2,190,743,000,000	2,353,644,000,000	2,204,343,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromDerivativesHeldForHedging	      위험회피회계 관련 순손익	13,203,000,000	33,475,000,000	-19,367,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익금융자산 관련 순손익	124,690,000,000	116,436,000,000	65,536,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익금융상품 관련 순손익	283,706,000,000	419,885,000,000	103,302,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-41,166,000,000	81,950,000,000	18,327,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_OtherOperatingExpense	      기타영업비용	953,233,000,000	1,244,712,000,000	913,764,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_OtherOperatingIncome	      기타영업수익	250,224,000,000	153,108,000,000	139,415,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	entity00149646_udf_IS_20231030142039131OfStatementOfComprehensiveIncomeAbstract	      순영업이익	6,634,608,000,000	6,752,270,000,000	6,544,556,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	entity00149646_udf_IS_20231030142040472OfStatementOfComprehensiveIncomeAbstract	      총영업이익	8,223,242,000,000	8,684,259,000,000	7,989,569,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      연결총포괄이익	2,703,002,000,000	2,655,996,000,000	2,304,400,000,000
 포괄손익계산서, 은행 - 별도	[024110]	기업은행	유가증권시장상장법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	2,835	2,838	2,920
