재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	98,498,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromDividends	      배당수익	117,558,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	-15,867,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치 측정 금융상품순손익	47,912,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-107,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	entity00688996_OperatingIncomeBeforeProvisionForCreditLossesOfStatementOfComprehensiveIncomeAbstract	      신용손실충당금 반영전 영업손익	2,306,993,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      반기총포괄이익	2,300,324,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	5,954		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	5,900		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	-3,343,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	4,333,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	990,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ImpairmentLossImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9	      신용손실충당금 (전)환입액	6,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	6,581,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	-42,829,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestExpense	         이자비용	58,905,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	16,076,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_InterestRevenueOnFinancialAssetsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정 금융상품 이자수익	1,858,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	            기타포괄손익-공정가치 측정 및 상각후원가 측정 금융상품 이자수익	14,218,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      법인세비용차감후 반기기타포괄손익	25,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채의 재측정요소	25,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	2,355,586,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익	2,300,299,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	2,306,880,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	2,306,987,000,000		
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	50,333,000,000		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합 투자업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	15,876,404		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합 투자업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	         기타영업외비용	0		
 포괄손익계산서, 기타 - 별도	[019550]	SBI인베스트먼트	코스닥시장상장법인	642	신탁업 및 집합 투자업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	         기타영업외수익	15,876,404		
