재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익(손실)	532,356,021,108	609,194,733,562	736,745,054,985
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	534,254,826,716	621,972,699,559	748,607,784,382
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	1,035,719,308,888	1,065,821,876,389	1,170,201,982,212
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtAmortisedCost	      상각후원가측정금융상품관련손익	0	0	23,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치측정금융상품관련손익	1,509,000,000	868,000,000	6,596,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정금융상품관련손익	76,883,000,000	59,145,000,000	79,107,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_NetLeaseProfitLoss	      순리스손익	61,638,000,000	66,653,000,000	67,930,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_LeaseExpense	         리스비용	-215,066,000,000	-223,581,000,000	-277,133,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_LeaseIncome	         리스수익	276,704,000,000	290,234,000,000	345,063,000,000
 포괄손익계산서, 기타 - 연결	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-478,000,000	6,441,000,000	-11,874,000,000
