재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncome	      분기총포괄손익	407,431,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         기본우선주당순이익	1,086		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본보통주당순이익	1,036		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석보통주당순이익	1,036		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	600,066,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	148,739,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	748,805,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	109,644,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	493,679,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	553,957,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	1,047,636,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융상품	371,528,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	            유효이자율적용이자수익	676,108,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	44,186,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            후속적으로 당기손익으로 재분류되는 항목	57,626,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	entity00120182_GainlossesondebtsecuritiesatfairvaluethroughothercomprehensiveincomeOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	               기타포괄손익-공정가치측정채무상품평가손익	57,626,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability	            당기손익-공정가치측정지정금융부채신용위험변동손익	-23,120,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정지분상품평가손익	9,680,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            후속적으로 당기손익으로 재분류되지 않는 항목	-13,440,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타의영업손익	188,198,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	363,245,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	472,889,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	571,877,000,000		
 포괄손익계산서, 증권 - 별도	[005940]	NH투자증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	652,505,000,000		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_GainFromFinancialInstruments	      금융상품관련수익	553,854,496,215		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_GainFromFinancialInstrumentsAtAmortisedCost	         상각후원가측정금융상품관련이익	3,230,519,546		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융상품관련이익	550,623,976,669		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_LossFromFinancialInstruments	      금융상품관련비용	495,686,214,959		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_LossFromFinancialInstrumentsAtAmortisedCost	         상각후원가측정금융상품관련손실	1,075,931,705		
